gene	chromosome	posStart	posEnd	exonRank	medianDepth
MAP2K7	19	7974938	7975024	3	46
MAP2K7	19	7975135	7975268	4	46
MAP2K7	19	7975328	7975467	5	43
MAP2K7	19	7975571	7975698	6	47
MAP2K7	19	7975855	7976054	7	49
MAP2K7	19	7976125	7976225	8	34
MAP2K7	19	7976311	7976473	9	40
MAP2K7	19	7977024	7977089	10	49
MAP2K7	19	7977172	7977316	11	49
MCL1	1	150549851	150549977	3	0
MCL1	1	150550710	150550977	2	0
MCL1	1	150551309	150552006	1	0
LINC01001	11	127115	128026	2	0
LINC01001	11	129288	131056	1	0
FANCM	14	45605235	45605752	1	39
FANCM	14	45606262	45606454	2	28
FANCM	14	45609825	45609922	3	29
FANCM	14	45618030	45618208	4	26
FANCM	14	45620590	45620741	5	41
FANCM	14	45623113	45623265	6	30
FANCM	14	45623890	45624035	7	31
FANCM	14	45624566	45624672	8	30
FANCM	14	45628289	45628493	9	33
FANCM	14	45633552	45633778	10	36
FANCM	14	45636143	45636376	11	33
FANCM	14	45639782	45639959	12	37
FANCM	14	45642248	45642423	13	34
FANCM	14	45644264	45646189	14	30
FANCM	14	45650623	45650737	15	34
FANCM	14	45650830	45650918	16	22
FANCM	14	45652967	45653115	17	27
FANCM	14	45654410	45654586	18	36
FANCM	14	45656974	45657100	19	35
FANCM	14	45657995	45658575	20	31
FANCM	14	45665365	45665760	21	32
FANCM	14	45667837	45668148	22	38
FANCM	14	45669063	45669211	23	24
FANCL	2	58386900	58386945	14	36
FANCL	2	58387233	58387324	13	31
FANCL	2	58388647	58388783	12	37
FANCL	2	58389991	58390092	11	30
FANCL	2	58390154	58390219	10	30
FANCL	2	58390559	58390662	9	27
FANCL	2	58392849	58393019	8	34
FANCL	2	58425704	58425807	7	36
FANCL	2	58431255	58431371	6	28
FANCL	2	58449067	58449187	5	31
FANCL	2	58453853	58453929	4	36
FANCL	2	58456939	58457019	3	39
FANCL	2	58459179	58459257	2	32
FANCL	2	58468343	58468448	1	38
FANCA	16	89805009	89805126	43	44
FANCA	16	89805280	89805392	42	44
FANCA	16	89805531	89805707	41	39
FANCA	16	89805876	89805971	40	30
FANCA	16	89806392	89806517	39	33
FANCA	16	89807202	89807284	38	33
FANCA	16	89809198	89809356	37	33
FANCA	16	89811357	89811489	36	29
FANCA	16	89812982	89813106	35	36
FANCA	16	89813229	89813308	34	44
FANCA	16	89815057	89815185	33	42
FANCA	16	89816128	89816320	32	37
FANCA	16	89818536	89818640	31	32
FANCA	16	89824975	89825123	30	35
FANCA	16	89828347	89828440	29	31
FANCA	16	89831288	89831484	28	45
FANCA	16	89833539	89833655	27	45
FANCA	16	89836235	89836442	26	29
FANCA	16	89836564	89836677	25	50
FANCA	16	89836962	89837052	24	35
FANCA	16	89838076	89838232	23	37
FANCA	16	89839669	89839802	22	43
FANCA	16	89842140	89842233	21	36
FANCA	16	89845199	89845268	20	25
FANCA	16	89845341	89845421	19	31
FANCA	16	89846267	89846375	18	41
FANCA	16	89849257	89849336	17	32
FANCA	16	89849405	89849520	16	31
FANCA	16	89851252	89851382	15	32
FANCA	16	89857801	89857954	14	34
FANCA	16	89858325	89858486	13	33
FANCA	16	89858869	89858965	12	32
FANCA	16	89862304	89862436	11	28
FANCA	16	89865564	89865650	10	36
FANCA	16	89866003	89866056	9	34
FANCA	16	89869657	89869759	8	23
FANCA	16	89871678	89871810	7	34
FANCA	16	89874692	89874785	6	29
FANCA	16	89877105	89877220	5	35
FANCA	16	89877327	89877489	4	30
FANCA	16	89880918	89881031	3	34
FANCA	16	89882275	89882404	2	37
FANCA	16	89882935	89883023	1	49
ZBTB10	8	81399046	81400027	2	0
ZBTB10	8	81411719	81412627	3	0
ZBTB10	8	81426135	81426253	4	0
ZBTB10	8	81430628	81430824	5	0
ZBTB10	8	81431007	81431199	6	0
ZBTB10	8	81431448	81431763	7	0
FANCC	9	97863989	97864142	15	40
FANCC	9	97869338	97869561	14	36
FANCC	9	97873735	97873929	13	38
FANCC	9	97876901	97877002	12	41
FANCC	9	97879587	97879682	11	24
FANCC	9	97887358	97887477	10	43
FANCC	9	97888801	97888873	9	32
FANCC	9	97897618	97897794	8	27
FANCC	9	97912195	97912379	7	40
FANCC	9	97933351	97933435	6	40
FANCC	9	97934309	97934439	5	38
FANCC	9	98002921	98003035	4	41
FANCC	9	98009704	98009808	3	35
FANCC	9	98011399	98011573	2	30
PALB2	16	23614780	23615000	13	34
PALB2	16	23619175	23619343	12	27
PALB2	16	23625315	23625422	11	43
PALB2	16	23632673	23632809	10	33
PALB2	16	23634280	23634461	9	30
PALB2	16	23635320	23635425	8	22
PALB2	16	23637547	23637728	7	27
PALB2	16	23640515	23640606	6	41
PALB2	16	23640951	23641800	5	34
PALB2	16	23646173	23647665	4	30
PALB2	16	23649161	23649283	3	24
PALB2	16	23649381	23649460	2	40
PALB2	16	23652421	23652478	1	43
FANCF	11	22646232	22647356	1	41
PTPRD	9	8317874	8317952	43	0
PTPRD	9	8319821	8319976	42	0
PTPRD	9	8331572	8331746	41	0
PTPRD	9	8338912	8339057	40	0
PTPRD	9	8340333	8340479	39	0
PTPRD	9	8341080	8341278	38	0
PTPRD	9	8341683	8341988	37	0
PTPRD	9	8375926	8376100	36	0
PTPRD	9	8376597	8376736	35	0
PTPRD	9	8389222	8389417	34	0
PTPRD	9	8404527	8404670	33	0
PTPRD	9	8436582	8436699	32	0
PTPRD	9	8449715	8449847	31	0
PTPRD	9	8460401	8460581	30	0
PTPRD	9	8465456	8465685	29	0
PTPRD	9	8470985	8471095	28	0
PTPRD	9	8484109	8484388	27	0
PTPRD	9	8485217	8485334	26	0
PTPRD	9	8485752	8486359	25	0
PTPRD	9	8492852	8492989	24	0
PTPRD	9	8497232	8497278	23	0
PTPRD	9	8499637	8499850	22	0
PTPRD	9	8500744	8501069	21	0
PTPRD	9	8504251	8504415	20	0
PTPRD	9	8507291	8507444	19	0
PTPRD	9	8517838	8518439	18	0
PTPRD	9	8521267	8521556	17	0
PTPRD	9	8523503	8523534	16	0
PTPRD	9	8524915	8525045	15	0
PTPRD	9	8526617	8526654	14	0
PTPRD	9	8527335	8527363	13	0
PTPRD	9	8528581	8528789	12	0
PTPRD	9	8633307	8633468	11	0
PTPRD	9	8636689	8636854	10	0
PTPRD	9	8733770	8733843	9	0
PTPRB	12	70915269	70915301	34	33
PTPRB	12	70918241	70918381	33	25
PTPRB	12	70925805	70925960	32	23
PTPRB	12	70928258	70928441	31	30
PTPRB	12	70928603	70928745	30	32
PTPRB	12	70929795	70929949	29	34
PTPRB	12	70931925	70932021	28	28
PTPRB	12	70932694	70932804	27	44
PTPRB	12	70933395	70933496	26	22
PTPRB	12	70933597	70933634	25	24
PTPRB	12	70933709	70933812	24	27
PTPRB	12	70934628	70934747	23	28
PTPRB	12	70938327	70938453	22	35
PTPRB	12	70946547	70946810	21	26
PTPRB	12	70948930	70949099	20	29
PTPRB	12	70949640	70949938	19	40
PTPRB	12	70953113	70953414	18	22
PTPRB	12	70954441	70954724	17	36
PTPRB	12	70956614	70956897	16	35
PTPRB	12	70960205	70960494	15	35
PTPRB	12	70963445	70963728	14	29
PTPRB	12	70964796	70965079	13	25
PTPRB	12	70965594	70965877	12	29
PTPRB	12	70970152	70970435	11	27
PTPRB	12	70974806	70975092	10	34
PTPRB	12	70980777	70981057	9	38
PTPRB	12	70983734	70984023	8	33
PTPRB	12	70986052	70986335	7	31
PTPRB	12	70988237	70988514	6	34
PTPRB	12	70989819	70990117	5	28
PTPRB	12	71002839	71003129	4	47
PTPRB	12	71016160	71016436	3	26
PTPRB	12	71029441	71029856	2	35
PTPRB	12	71031111	71031175	1	28
CDK6	7	92244454	92244610	8	36
CDK6	7	92247376	92247531	7	40
CDK6	7	92252340	92252410	6	32
CDK6	7	92300730	92300859	5	33
CDK6	7	92354930	92355117	4	22
CDK6	7	92404000	92404155	3	36
CDK6	7	92462395	92462637	2	39
PUDP	X	6968337	6968523	5	0
PUDP	X	6995251	6995500	4	0
PUDP	X	7023651	7023889	3	0
PUDP	X	7034997	7035085	2	0
PUDP	X	7066084	7066154	1	0
CDK4	12	58142308	58142410	8	34
CDK4	12	58142955	58143110	7	36
CDK4	12	58143227	58143297	6	35
CDK4	12	58144429	58144558	5	32
CDK4	12	58144696	58144883	4	36
CDK4	12	58144980	58145135	3	34
CDK4	12	58145273	58145500	2	33
CNOT3	19	54646715	54646749	1	31
CNOT3	19	54646845	54646932	2	26
CNOT3	19	54647168	54647262	3	38
CNOT3	19	54647386	54647495	4	28
CNOT3	19	54647732	54647880	5	31
CNOT3	19	54647963	54648078	6	37
CNOT3	19	54649324	54649563	7	48
CNOT3	19	54649636	54649789	8	36
CNOT3	19	54650327	54650403	9	40
CNOT3	19	54651873	54652280	10	39
CNOT3	19	54652345	54652488	11	35
CNOT3	19	54653285	54653503	12	35
CNOT3	19	54655953	54656072	13	28
CNOT3	19	54656155	54656373	14	49
CNOT3	19	54656594	54656746	15	42
CNOT3	19	54657442	54657587	16	35
CNOT3	19	54659037	54659145	17	33
ALB	4	74270045	74270133	1	36
ALB	4	74270823	74270900	2	32
ALB	4	74272336	74272488	3	25
ALB	4	74274301	74274532	4	35
ALB	4	74275062	74275214	5	41
ALB	4	74276019	74276136	6	43
ALB	4	74277703	74277852	7	28
ALB	4	74279127	74279361	8	29
ALB	4	74280742	74280894	9	30
ALB	4	74281963	74282080	10	30
ALB	4	74283238	74283396	11	31
ALB	4	74283795	74284038	12	31
ALB	4	74285214	74285366	13	30
ALB	4	74285961	74286015	14	30
NF1	17	29422328	29422397	1	35
NF1	17	29482991	29483154	2	43
NF1	17	29486018	29486121	3	36
NF1	17	29490194	29490404	4	36
NF1	17	29496899	29497025	5	34
NF1	17	29508430	29508517	6	32
NF1	17	29508718	29508813	7	31
NF1	17	29509516	29509693	8	37
NF1	17	29527430	29527623	9	31
NF1	17	29528045	29528187	10	32
NF1	17	29528419	29528513	11	37
NF1	17	29533248	29533399	12	39
NF1	17	29541459	29541613	13	40
NF1	17	29546013	29546146	14	46
NF1	17	29548858	29548957	15	33
NF1	17	29550452	29550595	16	29
NF1	17	29552103	29552278	17	29
NF1	17	29553443	29553712	18	33
NF1	17	29554226	29554319	19	35
NF1	17	29554531	29554634	20	37
NF1	17	29556033	29556493	21	32
NF1	17	29556843	29557002	22	34
NF1	17	29557268	29557410	23	31
NF1	17	29557850	29557953	24	18
NF1	17	29559081	29559217	25	32
NF1	17	29559708	29559909	26	35
NF1	17	29560010	29560241	27	39
NF1	17	29562619	29562800	28	43
NF1	17	29562926	29563049	29	43
NF1	17	29575992	29576147	30	39
NF1	17	29579946	29580028	31	30
NF1	17	29585352	29585530	32	34
NF1	17	29586040	29586157	33	32
NF1	17	29587377	29587543	34	38
NF1	17	29588719	29588885	35	28
NF1	17	29592237	29592367	36	30
NF1	17	29652828	29653280	37	28
NF1	17	29654507	29654867	38	37
NF1	17	29657304	29657526	39	39
NF1	17	29661846	29662059	40	27
NF1	17	29663341	29663501	41	29
NF1	17	29663643	29663942	42	31
NF1	17	29664376	29664610	43	31
NF1	17	29664827	29664908	44	41
NF1	17	29665033	29665167	45	36
NF1	17	29665712	29665833	46	31
NF1	17	29667513	29667673	47	39
NF1	17	29670017	29670163	48	33
NF1	17	29676128	29676279	49	37
NF1	17	29677191	29677346	50	40
NF1	17	29679265	29679442	51	36
NF1	17	29683468	29683610	52	26
NF1	17	29683968	29684118	53	35
NF1	17	29684277	29684397	54	36
NF1	17	29685488	29685650	55	34
NF1	17	29685977	29686043	56	39
NF1	17	29687495	29687731	57	29
NF1	17	29701021	29701173	58	40
BCL2	18	60795858	60796002	2	30
BCL2	18	60985305	60985899	1	43
MDM2	12	69202258	69202281	1	0
MDM2	12	69202978	69203082	2	0
MDM2	12	69207324	69207418	3	0
MDM2	12	69210582	69210735	4	0
MDM2	12	69214095	69214164	5	0
MDM2	12	69218133	69218220	6	0
MDM2	12	69218325	69218441	7	0
MDM2	12	69222541	69222721	8	0
MDM2	12	69229599	69229774	9	0
MDM2	12	69230442	69230539	10	0
MDM2	12	69233044	69233629	11	0
PLXNB2	22	50714133	50714247	37	0
PLXNB2	22	50714308	50714402	36	0
PLXNB2	22	50715048	50715143	35	0
PLXNB2	22	50715261	50715345	34	0
PLXNB2	22	50716010	50716177	33	0
PLXNB2	22	50716272	50716452	32	0
PLXNB2	22	50716536	50716710	31	0
PLXNB2	22	50716854	50716958	30	0
PLXNB2	22	50717015	50717135	29	0
PLXNB2	22	50717274	50717450	28	0
PLXNB2	22	50718049	50718215	27	0
PLXNB2	22	50718424	50718510	26	0
PLXNB2	22	50718908	50719109	25	0
PLXNB2	22	50719163	50719412	24	0
PLXNB2	22	50719508	50719628	23	0
PLXNB2	22	50719779	50719938	22	0
PLXNB2	22	50719985	50720181	21	0
PLXNB2	22	50720273	50720520	20	0
PLXNB2	22	50720603	50720752	19	0
PLXNB2	22	50721130	50721320	18	0
PLXNB2	22	50721469	50721625	17	0
PLXNB2	22	50721756	50721884	16	0
PLXNB2	22	50722021	50722189	15	0
PLXNB2	22	50722252	50722429	14	0
PLXNB2	22	50722551	50722652	13	0
PLXNB2	22	50722992	50723104	12	0
PLXNB2	22	50724219	50724340	11	0
PLXNB2	22	50724409	50724537	10	0
PLXNB2	22	50724592	50724726	9	0
PLXNB2	22	50725530	50725703	8	0
PLXNB2	22	50726086	50726232	7	0
PLXNB2	22	50726356	50726476	6	0
PLXNB2	22	50727162	50727310	5	0
PLXNB2	22	50727379	50727581	4	0
PLXNB2	22	50727936	50729013	3	0
MDM4	1	204494647	204494734	2	0
MDM4	1	204495478	204495572	3	0
MDM4	1	204499802	204499955	4	0
MDM4	1	204501309	204501384	5	0
MDM4	1	204506548	204506635	6	0
MDM4	1	204507327	204507446	7	0
MDM4	1	204511902	204512082	8	0
MDM4	1	204513653	204513822	9	0
MDM4	1	204515915	204516015	10	0
MDM4	1	204518231	204518810	11	0
NF2	22	29999988	30000111	1	48
NF2	22	30032730	30032875	2	34
NF2	22	30035069	30035211	3	30
NF2	22	30038181	30038284	4	35
NF2	22	30050636	30050724	5	32
NF2	22	30051573	30051675	6	42
NF2	22	30054168	30054263	7	36
NF2	22	30057184	30057338	8	30
NF2	22	30060969	30061063	9	33
NF2	22	30064312	30064445	10	33
NF2	22	30067805	30067947	11	30
NF2	22	30069248	30069485	12	33
NF2	22	30070815	30070940	13	26
NF2	22	30074175	30074322	14	32
NF2	22	30077418	30077600	15	41
NF2	22	30090731	30090791	16	29
LZTR1	22	21336661	21336870	1	51
LZTR1	22	21337306	21337388	2	37
LZTR1	22	21340120	21340196	3	48
LZTR1	22	21341783	21341882	4	37
LZTR1	22	21342289	21342417	5	38
LZTR1	22	21343068	21343171	6	42
LZTR1	22	21343904	21343981	7	30
LZTR1	22	21344665	21344824	8	29
LZTR1	22	21345907	21346128	9	43
LZTR1	22	21346493	21346668	10	41
LZTR1	22	21347073	21347203	11	45
LZTR1	22	21347941	21348053	12	46
LZTR1	22	21348203	21348318	13	55
LZTR1	22	21348383	21348568	14	45
LZTR1	22	21348837	21349026	15	47
LZTR1	22	21349149	21349325	16	38
LZTR1	22	21350025	21350171	17	33
LZTR1	22	21350242	21350411	18	35
LZTR1	22	21350975	21351100	19	42
LZTR1	22	21351165	21351265	20	41
LZTR1	22	21351511	21351637	21	41
MAP3K13	3	185146370	185146854	2	37
MAP3K13	3	185155225	185155428	3	30
MAP3K13	3	185161223	185161434	4	33
MAP3K13	3	185165567	185165745	5	40
MAP3K13	3	185167678	185167856	6	32
MAP3K13	3	185169065	185169193	7	32
MAP3K13	3	185181328	185181457	8	30
MAP3K13	3	185183525	185183661	9	30
MAP3K13	3	185184604	185184761	10	36
MAP3K13	3	185190753	185191559	11	42
MAP3K13	3	185195104	185195194	12	32
MAP3K13	3	185198010	185198327	13	33
MAP3K13	3	185200133	185200244	14	40
MYD88	3	38180153	38180529	1	47
MYD88	3	38181345	38181499	2	34
MYD88	3	38181869	38182093	3	36
MYD88	3	38182238	38182349	4	33
MYD88	3	38182613	38182777	5	30
NFE2L2	2	178095513	178096746	5	34
NFE2L2	2	178097110	178097321	4	33
NFE2L2	2	178097968	178098077	3	45
NFE2L2	2	178098723	178099009	2	40
NFE2L2	2	178129250	178129304	1	50
ALK	2	29416090	29416798	29	37
ALK	2	29419626	29419736	28	33
ALK	2	29420398	29420552	27	27
ALK	2	29430027	29430148	26	29
ALK	2	29432642	29432754	25	41
ALK	2	29436840	29436957	24	36
ALK	2	29443562	29443711	23	40
ALK	2	29445200	29445284	22	38
ALK	2	29445373	29445483	21	40
ALK	2	29446198	29446404	20	31
ALK	2	29448317	29448441	19	27
ALK	2	29449778	29449950	18	29
ALK	2	29450430	29450548	17	40
ALK	2	29451740	29451942	16	32
ALK	2	29455160	29455324	15	39
ALK	2	29456421	29456572	14	33
ALK	2	29462536	29462706	13	38
ALK	2	29473961	29474143	12	31
ALK	2	29497955	29498103	11	31
ALK	2	29498258	29498372	10	34
ALK	2	29519744	29519933	9	39
ALK	2	29541160	29541280	8	24
ALK	2	29543607	29543758	7	36
ALK	2	29551206	29551357	6	40
ALK	2	29606588	29606735	5	26
ALK	2	29754771	29754992	4	33
ALK	2	29917706	29917890	3	35
ALK	2	29940434	29940573	2	32
ALK	2	30142849	30143525	1	46
CRYBG1	6	106960217	106960924	1	0
CRYBG1	6	106966996	106969338	2	0
CRYBG1	6	106972998	106973065	3	0
CRYBG1	6	106973133	106973271	4	0
CRYBG1	6	106975170	106975355	5	0
CRYBG1	6	106978041	106978200	6	0
CRYBG1	6	106987268	106987414	7	0
CRYBG1	6	106989451	106989506	8	0
CRYBG1	6	106991305	106991482	9	0
CRYBG1	6	106992436	106992582	10	0
CRYBG1	6	106992653	106992818	11	0
CRYBG1	6	106999717	106999863	12	0
CRYBG1	6	107000049	107000101	13	0
CRYBG1	6	107001320	107001452	14	0
CRYBG1	6	107003633	107003782	15	0
CRYBG1	6	107006351	107006510	16	0
CRYBG1	6	107008668	107008811	17	0
CRYBG1	6	107009207	107009385	18	0
CRYBG1	6	107011629	107011811	19	0
CRYBG1	6	107016337	107016441	20	0
BMPR2	2	203242198	203242283	1	41
BMPR2	2	203329522	203329712	2	36
BMPR2	2	203332232	203332422	3	34
BMPR2	2	203378432	203378562	4	24
BMPR2	2	203379601	203379712	5	24
BMPR2	2	203383535	203383785	6	37
BMPR2	2	203384800	203384934	7	33
BMPR2	2	203395507	203395687	8	24
BMPR2	2	203397298	203397465	9	30
BMPR2	2	203407024	203407180	10	31
BMPR2	2	203417429	203417621	11	34
BMPR2	2	203419965	203421264	12	38
BMPR2	2	203424409	203424669	13	36
FLT1	13	28877304	28877515	30	24
FLT1	13	28880805	28880919	29	30
FLT1	13	28882970	28883074	28	33
FLT1	13	28885717	28885879	27	23
FLT1	13	28886120	28886245	26	36
FLT1	13	28891625	28891744	25	39
FLT1	13	28893550	28893681	24	40
FLT1	13	28895590	28895732	23	41
FLT1	13	28896389	28896506	22	28
FLT1	13	28896917	28897093	21	30
FLT1	13	28901589	28901697	20	30
FLT1	13	28903742	28903875	19	29
FLT1	13	28908152	28908276	18	48
FLT1	13	28913295	28913447	17	41
FLT1	13	28919572	28919698	16	29
FLT1	13	28931681	28931832	15	38
FLT1	13	28959012	28959178	14	27
FLT1	13	28963923	28964251	13	30
FLT1	13	28971087	28971215	12	30
FLT1	13	28979907	28980041	11	31
FLT1	13	29001286	29001465	10	34
FLT1	13	29001879	29002068	9	30
FLT1	13	29004177	29004314	8	29
FLT1	13	29005263	29005457	7	37
FLT1	13	29007946	29008102	6	34
FLT1	13	29008185	29008367	5	42
FLT1	13	29012348	29012492	4	33
FLT1	13	29041030	29041276	3	36
FLT1	13	29041648	29041764	2	32
FLT1	13	29068907	29068980	1	41
FLT3	13	28578189	28578321	24	26
FLT3	13	28588579	28588704	23	35
FLT3	13	28589284	28589403	22	48
FLT3	13	28589717	28589848	21	40
FLT3	13	28592594	28592736	20	43
FLT3	13	28597477	28597624	19	30
FLT3	13	28598988	28599090	18	38
FLT3	13	28601215	28601388	17	35
FLT3	13	28602305	28602435	16	30
FLT3	13	28608014	28608138	15	34
FLT3	13	28608209	28608361	14	30
FLT3	13	28608428	28608554	13	33
FLT3	13	28609622	28609820	12	30
FLT3	13	28610062	28610190	11	36
FLT3	13	28611312	28611435	10	32
FLT3	13	28622402	28622590	9	30
FLT3	13	28623511	28623684	8	42
FLT3	13	28623762	28623921	7	53
FLT3	13	28624222	28624369	6	37
FLT3	13	28626672	28626821	5	38
FLT3	13	28631474	28631609	4	30
FLT3	13	28635994	28636216	3	31
FLT3	13	28644618	28644759	2	37
FLT3	13	28674595	28674647	1	38
FLT4	5	180030192	180030400	30	43
FLT4	5	180035958	180036063	29	46
FLT4	5	180036895	180037035	28	43
FLT4	5	180038321	180038489	27	35
FLT4	5	180039496	180039621	26	31
FLT4	5	180040001	180040120	25	39
FLT4	5	180041058	180041189	24	39
FLT4	5	180043357	180043499	23	44
FLT4	5	180043890	180044004	22	41
FLT4	5	180045760	180045930	21	42
FLT4	5	180046011	180046119	20	44
FLT4	5	180046243	180046376	19	31
FLT4	5	180046655	180046779	18	35
FLT4	5	180047163	180047318	17	39
FLT4	5	180047599	180047725	16	30
FLT4	5	180047866	180048017	15	34
FLT4	5	180048096	180048262	14	41
FLT4	5	180048532	180048914	13	32
FLT4	5	180049721	180049849	12	33
FLT4	5	180050925	180051071	11	35
FLT4	5	180052859	180053041	10	39
FLT4	5	180053101	180053275	9	41
FLT4	5	180055872	180056009	8	37
FLT4	5	180056249	180056437	7	50
FLT4	5	180056686	180056845	6	42
FLT4	5	180056933	180057115	5	40
FLT4	5	180057215	180057347	4	37
FLT4	5	180057545	180057809	3	42
FLT4	5	180058672	180058788	2	48
FLT4	5	180076478	180076545	1	53
PTEN	10	89624227	89624315	1	33
PTEN	10	89653772	89653876	2	35
PTEN	10	89685260	89685324	3	31
PTEN	10	89690793	89690856	4	38
PTEN	10	89692760	89693018	5	30
PTEN	10	89711865	89712026	6	37
PTEN	10	89717600	89717786	7	34
PTEN	10	89720641	89720885	8	34
PTEN	10	89725034	89725229	9	27
CDC73	1	193091331	193091471	1	42
CDC73	1	193094232	193094357	2	35
CDC73	1	193099294	193099383	3	31
CDC73	1	193104511	193104593	4	24
CDC73	1	193104657	193104729	5	42
CDC73	1	193107205	193107313	6	30
CDC73	1	193110970	193111206	7	25
CDC73	1	193116987	193117105	8	27
CDC73	1	193119424	193119522	9	25
CDC73	1	193121500	193121584	10	45
CDC73	1	193172915	193172992	11	25
CDC73	1	193181185	193181240	12	33
CDC73	1	193181510	193181617	13	38
CDC73	1	193202113	193202294	14	29
CDC73	1	193205376	193205496	15	38
CDC73	1	193218850	193219011	16	33
CDC73	1	193219796	193219842	17	33
PPP6C	9	127911952	127912210	8	33
PPP6C	9	127915802	127916031	7	42
PPP6C	9	127916175	127916274	6	35
PPP6C	9	127920510	127920671	5	31
PPP6C	9	127923110	127923195	4	34
PPP6C	9	127933354	127933469	3	29
PPP6C	9	127951188	127951236	2	36
PPP6C	9	127951831	127951997	1	53
DGCR8	22	20073487	20074216	2	29
DGCR8	22	20074675	20074854	3	38
DGCR8	22	20077182	20077344	4	36
DGCR8	22	20077489	20077791	5	38
DGCR8	22	20078948	20079165	6	37
DGCR8	22	20079382	20079503	7	34
DGCR8	22	20080322	20080440	8	31
DGCR8	22	20082226	20082328	9	35
DGCR8	22	20093690	20093810	10	39
DGCR8	22	20094105	20094231	11	43
DGCR8	22	20094784	20094931	12	37
DGCR8	22	20096403	20096536	13	45
DGCR8	22	20097538	20097631	14	44
ITGAV	2	187455066	187455260	1	0
ITGAV	2	187466738	187466888	2	0
ITGAV	2	187487056	187487167	3	0
ITGAV	2	187490190	187490324	4	0
ITGAV	2	187495514	187495595	5	0
ITGAV	2	187498046	187498111	6	0
ITGAV	2	187500799	187500944	7	0
ITGAV	2	187501782	187501846	8	0
ITGAV	2	187502994	187503057	9	0
ITGAV	2	187503126	187503202	10	0
ITGAV	2	187505632	187505704	11	0
ITGAV	2	187506103	187506325	12	0
ITGAV	2	187511403	187511614	13	0
ITGAV	2	187514557	187514622	14	0
ITGAV	2	187516699	187516826	15	0
ITGAV	2	187519367	187519445	16	0
ITGAV	2	187520964	187521138	17	0
ITGAV	2	187523755	187523912	18	0
ITGAV	2	187528485	187528572	19	0
ITGAV	2	187529211	187529378	20	0
ITGAV	2	187529843	187529955	21	0
ITGAV	2	187531421	187531520	22	0
ITGAV	2	187531867	187531967	23	0
ITGAV	2	187532388	187532513	24	0
ITGAV	2	187533479	187533657	25	0
ITGAV	2	187534418	187534551	26	0
ITGAV	2	187540321	187540454	27	0
ITGAV	2	187540537	187540664	28	0
ITGAV	2	187541530	187541672	29	0
ITGAV	2	187541914	187542019	30	0
ZNF521	18	22642676	22642715	8	0
ZNF521	18	22669419	22669554	7	0
ZNF521	18	22671904	22672055	6	0
ZNF521	18	22775114	22775218	5	0
ZNF521	18	22804299	22807671	4	0
ZNF521	18	22901962	22902161	3	0
ZNF521	18	22930861	22930910	2	0
KRTAP5-5	11	1651071	1651784	1	28
ATRX	X	76763829	76764117	35	18
ATRX	X	76776256	76776404	34	18
ATRX	X	76776871	76776986	33	14
ATRX	X	76777731	76777876	32	10
ATRX	X	76778720	76778889	31	15
ATRX	X	76812912	76813126	30	18
ATRX	X	76814130	76814327	29	20
ATRX	X	76829705	76829833	28	12
ATRX	X	76845294	76845420	27	16
ATRX	X	76849156	76849329	26	20
ATRX	X	76854870	76855059	25	19
ATRX	X	76855191	76855299	24	19
ATRX	X	76855893	76856043	23	13
ATRX	X	76872071	76872208	22	12
ATRX	X	76874264	76874459	21	14
ATRX	X	76875853	76876010	20	15
ATRX	X	76888685	76888882	19	17
ATRX	X	76889044	76889210	18	15
ATRX	X	76890075	76890204	17	11
ATRX	X	76891396	76891557	16	20
ATRX	X	76907594	76907853	15	14
ATRX	X	76909578	76909700	14	11
ATRX	X	76912040	76912153	13	17
ATRX	X	76918861	76919057	12	12
ATRX	X	76920124	76920277	11	12
ATRX	X	76931711	76931803	10	19
ATRX	X	76937002	76940095	9	16
ATRX	X	76940421	76940508	8	20
ATRX	X	76944301	76944430	7	17
ATRX	X	76949303	76949436	6	16
ATRX	X	76952055	76952202	5	21
ATRX	X	76953061	76953133	4	14
ATRX	X	76954052	76954127	3	21
ATRX	X	76972598	76972730	2	19
ATRX	X	77041458	77041487	1	16
DNMT3A	2	25457148	25457299	23	37
DNMT3A	2	25458566	25458704	22	46
DNMT3A	2	25459795	25459884	21	28
DNMT3A	2	25461989	25462094	20	39
