chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAlleleCopyNumber	minorAlleleCopyNumberDeviation	observedTumorRatio	observedNormalRatio	unnormalisedObservedNormalRatio	majorAlleleCopyNumber	majorAlleleCopyNumberDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	eventPenalty	minStart	maxStart
3	143147131	143220000	DIPLOID	39	0.5294	2.0000	0.1000	1.3019	1.0129	1.0089	2.0605	0.3004	0.2120	4.0605	0.0000	0.0000	4.0602	false	SGL	71	0.5074	0.3823	1.4242	143147131	143147131
3	143220001	143221000	HET_DELETION	0	0.0000	0.9609	0.1968	0.6196	0.4546	0.4529	0.9609	0.2554	0.0000	1.9219	0.0000	0.0000	1.9329	true	NONE	1	0.5000	0.3140	1.0313	143220001	143220001
3	143221001	144049000	DIPLOID	670	0.5288	1.9843	0.1000	1.2776	1.0275	1.0240	2.0000	0.1000	0.1058	3.9843	0.0000	0.0000	3.9838	true	NONE	784	0.5020	0.3781	1.4063	143220001	143221001
3	144049001	144990000	DIPLOID	587	0.5294	1.9840	0.1000	1.2775	0.9852	0.9839	2.0000	0.1000	0.1059	3.9840	0.0000	0.0000	3.9843	true	NONE	901	0.5020	0.3492	1.4064	144049001	144049001
3	144990001	144991000	HET_DELETION	0	0.0000	1.0470	0.2356	0.6745	0.4709	0.4707	1.0470	0.2356	0.0000	2.0940	0.0000	0.0000	2.1046	true	NONE	1	0.5000	0.3930	1.0376	144990001	144990001
3	144991001	146385000	DIPLOID	1236	0.5301	2.0000	0.1000	1.2895	0.9777	0.9782	2.0216	0.1097	0.1111	4.0216	0.0000	0.0000	4.0221	true	NONE	1294	0.5027	0.3524	1.4086	144990001	144991001
3	146385001	146390000	HET_DELETION	1	0.5541	0.9197	0.3914	0.6653	0.4963	0.4963	1.1454	0.6464	0.5751	2.0651	0.0000	0.0000	2.0753	true	NONE	5	0.5546	0.3724	1.0903	146385001	146385001
3	146390001	147900000	DIPLOID	738	0.5294	2.0000	0.1000	1.2831	0.9633	0.9640	2.0015	0.1000	0.1059	4.0015	0.0000	0.0000	4.0023	true	NONE	1428	0.5002	0.3553	1.4006	146385001	146390001
3	147900001	148924000	DIPLOID	332	0.5282	2.0000	0.1000	1.2919	1.0047	1.0027	2.0291	0.1475	0.1307	4.0291	0.0000	0.0000	4.0290	true	NONE	942	0.5036	0.3695	1.4117	147900001	147900001
3	148924001	150242000	DIPLOID	533	0.5286	2.0000	0.1000	1.3162	1.0224	1.0160	2.1053	0.4983	0.3163	4.1053	0.0000	0.0000	4.1048	true	NONE	1271	0.5128	0.3920	1.4421	148924001	148924001
3	150242001	152612000	DIPLOID	1397	0.5305	2.0000	0.1000	1.2894	1.0247	1.0242	2.0213	0.1081	0.1104	4.0213	0.0000	0.0000	4.0208	true	NONE	2246	0.5026	0.3791	1.4085	150242001	150242001
3	152612001	155437000	DIPLOID	1133	0.5308	2.0000	0.1000	1.2830	0.9762	0.9833	2.0011	0.1000	0.1062	4.0011	0.0000	0.0000	4.0016	true	NONE	2602	0.5001	0.3768	1.4004	152612001	152612001
3	155437001	155774000	DIPLOID	165	0.5286	1.8994	0.4792	1.2505	0.9747	0.9818	2.0000	0.1000	0.3062	3.8994	0.0000	0.0000	3.8999	true	NONE	317	0.5129	0.4064	1.4403	155437001	155437001
3	155774001	155824000	DIPLOID	49	0.5352	2.0000	0.1000	1.2954	0.9668	0.9736	2.0399	0.2012	0.1612	4.0399	0.0000	0.0000	4.0406	true	NONE	44	0.5049	0.3986	1.4160	155774001	155774001
3	155824001	157563000	DIPLOID	625	0.5298	2.0000	0.1000	1.3099	1.0272	1.0309	2.0856	0.4149	0.2728	4.0856	0.0000	0.0000	4.0850	true	NONE	1655	0.5105	0.3917	1.4342	155824001	155824001
3	157563001	158289000	DIPLOID	649	0.5272	1.9652	0.1758	1.2715	1.0051	1.0001	2.0000	0.1000	0.1454	3.9652	0.0000	0.0000	3.9651	true	NONE	635	0.5044	0.3638	1.4139	157563001	157563001
3	158289001	158291000	HET_DELETION	0	0.0000	1.0784	0.3831	0.6946	0.5035	0.5003	1.0784	0.3831	0.0000	2.1568	0.0000	0.0000	2.1668	true	NONE	2	0.5000	0.5820	1.0627	158289001	158289001
3	158291001	159257000	DIPLOID	335	0.5267	2.0000	0.1000	1.2886	1.0066	0.9982	2.0188	0.1000	0.1053	4.0188	0.0000	0.0000	4.0187	true	NONE	884	0.5023	0.3895	1.4075	158289001	158291001
3	159257001	159258000	HET_DELETION	0	0.0000	1.1950	0.7866	0.3877	0.2430	0.2406	0.0000	1.5000	0.0000	1.1950	0.0000	0.0000	1.2103	true	NONE	1	0.0000	0.3690	1.4780	159257001	159257001
3	159258001	161348000	DIPLOID	645	0.5315	2.0000	0.1000	1.2877	1.0262	1.0126	2.0161	0.1000	0.1063	4.0161	0.0000	0.0000	4.0156	true	NONE	1978	0.5020	0.3908	1.4064	159257001	159258001
3	161348001	162526000	DIPLOID	911	0.5280	1.9784	0.1099	1.2757	0.9869	0.9673	2.0000	0.1000	0.1108	3.9784	0.0000	0.0000	3.9786	true	NONE	1103	0.5027	0.3529	1.4087	161348001	161348001
3	162526001	162545000	HET_DELETION	0	0.0000	0.9880	0.1000	0.6369	0.4768	0.4663	0.9880	0.1000	0.0000	1.9761	0.0000	0.0000	1.9867	true	NONE	19	0.5000	0.3544	1.0096	162526001	162526001
3	162545001	162717000	DIPLOID	277	0.5302	1.9690	0.1570	1.2727	0.9781	0.9569	2.0000	0.1000	0.1363	3.9690	0.0000	0.0000	3.9694	true	NONE	161	0.5039	0.3399	1.4124	162526001	162545001
3	162717001	162722000	HET_DELETION	0	0.0000	1.0904	0.4359	0.7022	0.5036	0.4927	1.0904	0.4359	0.0000	2.1808	0.0000	0.0000	2.1908	true	NONE	5	0.5000	0.3150	1.0723	162717001	162717001
3	162722001	162765000	DIPLOID	123	0.5242	2.0000	0.1000	1.2903	0.9873	0.9659	2.0241	0.1223	0.1165	4.0241	0.0000	0.0000	4.0244	true	NONE	41	0.5030	0.3418	1.4096	162717001	162724001
3	162765001	162769000	HET_DELETION	0	0.0000	1.0281	0.1423	0.6624	0.4289	0.4197	1.0281	0.1423	0.0000	2.0562	0.0000	0.0000	2.0677	true	NONE	4	0.5000	0.3350	1.0225	162765001	162765001
3	162769001	167390000	DIPLOID	3314	0.5282	1.9567	0.2175	1.2688	0.9721	0.9529	2.0000	0.1000	0.1677	3.9567	0.0000	0.0000	3.9573	true	NONE	4306	0.5055	0.3456	1.4173	162765001	162769001
3	167390001	170156000	DIPLOID	1150	0.5288	1.9906	0.1000	1.2796	1.0178	1.0084	2.0000	0.1000	0.1058	3.9906	0.0000	0.0000	3.9902	true	NONE	2657	0.5012	0.3771	1.4038	167390001	167390001
3	170156001	172766000	DIPLOID	1201	0.5287	2.0000	0.1000	1.3022	1.0360	1.0340	2.0616	0.3056	0.2144	4.0616	0.0000	0.0000	4.0608	true	NONE	2462	0.5076	0.3957	1.4246	170156001	170156001
3	172766001	174078000	DIPLOID	349	0.5278	2.0000	0.1000	1.2869	0.9751	0.9774	2.0135	0.1000	0.1056	4.0135	0.0000	0.0000	4.0140	true	NONE	1263	0.5017	0.3570	1.4054	172766001	172766001
3	174078001	176148000	DIPLOID	1090	0.5307	1.9392	0.3021	1.2632	0.9687	0.9704	2.0000	0.1000	0.2134	3.9392	0.0000	0.0000	3.9398	true	NONE	1937	0.5077	0.3505	1.4243	174078001	174078001
3	176148001	177295000	DIPLOID	789	0.5286	1.9795	0.1043	1.2761	1.0000	0.9945	2.0000	0.1000	0.1080	3.9795	0.0000	0.0000	3.9795	true	NONE	1080	0.5026	0.3942	1.4082	176148001	176148001
3	177295001	177297000	HET_DELETION	0	0.0000	0.9736	0.1336	0.6277	0.5836	0.5796	0.9736	0.1732	0.0000	1.9473	0.0000	0.0000	1.9557	true	NONE	2	0.5000	0.4095	1.0211	177295001	177295001
3	177297001	178550000	DIPLOID	653	0.5302	2.0000	0.1000	1.2935	1.0180	1.0099	2.0341	0.1725	0.1445	4.0341	0.0000	0.0000	4.0338	true	NONE	1204	0.5042	0.3753	1.4137	177295001	177297001
3	178550001	178551000	HET_DELETION	0	0.0000	0.9004	0.4750	0.2937	0.2090	0.2072	0.0000	1.5000	0.0000	0.9004	0.0000	0.0000	0.9164	true	NONE	1	0.0000	0.3360	1.4399	178550001	178550001
3	178551001	179654000	DIPLOID	455	0.5278	2.0000	0.1000	1.2858	1.0255	1.0178	2.0100	0.1000	0.1056	4.0100	0.0000	0.0000	4.0095	true	NONE	1007	0.5012	0.3944	1.4040	178550001	178551001
3	179654001	179655000	HET_DELETION	0	0.0000	0.9368	0.3132	0.6042	0.4220	0.4197	0.9368	0.4080	0.0000	1.8736	0.0000	0.0000	1.8853	true	NONE	1	0.5000	0.3590	1.0506	179654001	179654001
3	179655001	180219000	DIPLOID	234	0.5298	1.9965	0.1000	1.2815	1.0098	1.0060	2.0000	0.1000	0.1060	3.9965	0.0000	0.0000	3.9963	true	NONE	515	0.5004	0.3713	1.4014	179654001	179655001
3	180219001	181459000	DIPLOID	210	0.5307	1.9668	0.1680	1.2720	0.9735	0.9732	2.0000	0.1000	0.1422	3.9668	0.0000	0.0000	3.9673	true	NONE	1170	0.5042	0.3764	1.4133	180219001	180219001
3	181459001	181685000	DIPLOID	154	0.5326	1.7944	0.8105	1.2170	0.9612	0.9638	2.0000	0.1000	0.4849	3.7944	0.0000	0.0000	3.7951	true	NONE	219	0.5271	0.4076	1.4823	181459001	181459001
3	181685001	181929000	DIPLOID	10	0.5267	1.9827	0.1000	1.2771	0.9756	0.9788	2.0000	0.1000	0.1053	3.9827	0.0000	0.0000	3.9832	true	NONE	238	0.5022	0.3818	1.4069	181685001	181685001
3	181929001	184262000	DIPLOID	1136	0.5274	1.9837	0.1000	1.2774	1.0010	1.0031	2.0000	0.1000	0.1055	3.9837	0.0000	0.0000	3.9837	true	NONE	2209	0.5020	0.4276	1.4065	181929001	181929001
3	184262001	184263000	HET_DELETION	0	0.0000	0.9888	0.1000	0.6374	0.5065	0.5072	0.9888	0.1000	0.0000	1.9777	0.0000	0.0000	1.9876	true	NONE	1	0.5000	0.5190	1.0089	184262001	184262001
3	184263001	186435000	DIPLOID	926	0.5286	2.0000	0.1000	1.2908	1.0116	1.0126	2.0257	0.1302	0.1217	4.0257	0.0000	0.0000	4.0254	true	NONE	2065	0.5032	0.4307	1.4103	184262001	184263001
3	186435001	186442175	DIPLOID	25	0.5324	1.8680	0.6003	1.2405	0.9684	0.9707	2.0000	0.1000	0.3728	3.8680	0.0000	0.0000	3.8687	true	NONE	7	0.5171	0.4447	1.4528	186435001	186435001
3	186442176	186498000	DIPLOID	72	0.5352	1.7037	0.9413	1.1759	0.9922	0.9945	1.9618	0.1926	0.6068	3.6655	0.0000	0.0000	3.6657	false	DEL	55	0.5352	0.4360	1.5338	186442176	186442176
3	186498001	186513632	DIPLOID	0	0.0000	1.9360	0.3171	1.2418	1.0588	1.0612	1.9360	0.3171	0.0000	3.8719	0.0000	0.0000	3.8708	true	NONE	14	0.5000	0.4042	1.4512	186498001	186498001
3	186513633	189865000	DIPLOID	2187	0.5287	1.9853	0.1000	1.2779	0.9981	1.0010	2.0000	0.1000	0.1057	3.9853	0.0000	0.0000	3.9853	false	DEL	3189	0.5019	0.3994	1.4059	186513633	186513633
3	189865001	189990000	DIPLOID	173	0.5280	1.9837	0.1000	1.2774	1.0059	1.0101	2.0000	0.1000	0.1056	3.9837	0.0000	0.0000	3.9836	true	NONE	118	0.5020	0.3841	1.4065	189865001	189865001
3	189990001	191156000	DIPLOID	670	0.5263	2.0000	0.1000	1.3024	1.0034	1.0073	2.0619	0.3071	0.2142	4.0619	0.0000	0.0000	4.0618	true	NONE	1120	0.5076	0.3673	1.4248	189990001	189990001
3	191156001	192875000	DIPLOID	1207	0.5282	1.9556	0.2229	1.2685	0.9892	0.9936	2.0000	0.1000	0.1706	3.9556	0.0000	0.0000	3.9558	true	NONE	1620	0.5056	0.3754	1.4177	191156001	191156001
3	192875001	192885000	HET_DELETION	1	0.5041	1.0000	0.1000	0.6489	0.4822	0.4847	1.0139	0.1000	0.1008	2.0139	0.0000	0.0000	2.0243	true	NONE	10	0.5034	0.3967	1.0055	192875001	192875001
3	192885001	192886000	HET_DELETION	0	0.0000	1.4153	0.9919	0.9095	0.8404	0.8447	1.4153	0.9919	0.0000	2.8305	0.0000	0.0000	2.8338	true	NONE	1	0.5000	0.3800	1.3322	192885001	192885001
3	192886001	193258910	DIPLOID	294	0.5292	2.0000	0.1000	1.2894	1.0053	1.0109	2.0213	0.1081	0.1101	4.0213	0.0000	0.0000	4.0212	true	NONE	355	0.5026	0.3906	1.4085	192875001	192886001
3	193258911	193259012	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	false	BND	0	1.0000	0.0000	1.8000	193258911	193258911
3	193259013	194216000	DIPLOID	547	0.5267	2.0000	0.1000	1.3064	0.9988	1.0057	2.0746	0.3658	0.2454	4.0746	0.0000	0.0000	4.0746	false	SGL	917	0.5092	0.4417	1.4298	193259013	193259013
3	194216001	194399000	DIPLOID	240	0.5352	1.9407	0.2947	1.2637	0.9733	0.9805	2.0000	0.1000	0.2112	3.9407	0.0000	0.0000	3.9413	true	NONE	175	0.5075	0.4640	1.4237	194216001	194216001
3	194399001	194400000	HET_DELETION	0	0.0000	1.0255	0.1293	0.6608	0.4621	0.4654	1.0255	0.1293	0.0000	2.0510	0.0000	0.0000	2.0619	true	NONE	1	0.5000	0.4740	1.0204	194399001	194399001
3	194400001	195341000	DIPLOID	396	0.5299	1.9809	0.1000	1.2765	1.0065	1.0131	2.0000	0.1000	0.1060	3.9809	0.0000	0.0000	3.9807	true	NONE	866	0.5024	0.4527	1.4077	194399001	194400001
3	195341001	195455000	NOISE	5	0.5282	5.0000	0.1000	3.2451	2.4568	2.4726	5.1512	0.6655	0.4043	10.1512	0.0000	0.0000	10.1218	true	NONE	25	0.5074	0.4661	3.8605	195341001	195419001
3	195455001	195476000	AMPLIFICATION	0	0.0000	2.9927	0.1000	1.9160	1.5610	1.5710	2.9927	0.1000	0.0000	5.9853	0.0000	0.0000	5.9740	true	NONE	18	0.5000	0.4796	2.1941	195455001	195456001
3	195476001	196056000	DIPLOID	444	0.5294	1.8765	0.5694	1.2432	0.9840	0.9904	2.0000	0.1000	0.3544	3.8765	0.0000	0.0000	3.8768	true	NONE	429	0.5159	0.4892	1.4494	195341001	195478001
3	196056001	196057000	HET_DELETION	0	0.0000	0.9069	0.4477	0.5851	0.5470	0.5505	0.9069	0.5874	0.0000	1.8137	0.0000	0.0000	1.8229	true	NONE	1	0.5000	0.4470	1.0745	196056001	196056001
3	196057001	196646000	DIPLOID	422	0.5310	1.8868	0.5298	1.2465	0.9965	1.0033	2.0000	0.1000	0.3344	3.8868	0.0000	0.0000	3.8869	true	NONE	543	0.5146	0.4369	1.4453	196056001	196057001
3	196646001	196934000	DIPLOID	112	0.5331	2.0000	0.1000	1.2997	1.0330	1.0400	2.0534	0.2668	0.1955	4.0534	0.0000	0.0000	4.0528	true	NONE	260	0.5066	0.4173	1.4214	196646001	196646001
3	196934001	196939000	HET_DELETION	0	0.0000	1.0238	0.1206	0.6597	0.5894	0.5935	1.0238	0.1206	0.0000	2.0476	0.0000	0.0000	2.0559	true	NONE	5	0.5000	0.3220	1.0190	196934001	196934001
3	196939001	197111000	DIPLOID	60	0.5279	2.0000	0.1000	1.2888	1.0225	1.0305	2.0194	0.1000	0.1056	4.0194	0.0000	0.0000	4.0190	true	NONE	170	0.5024	0.4133	1.4078	196934001	196939001
3	197111001	197116000	AMPLIFICATION	1	0.5125	3.3243	0.9615	2.1820	1.7459	1.7601	3.4948	0.9984	1.0044	6.8191	0.0000	0.0000	6.8040	true	NONE	5	0.5125	0.3892	2.5276	197111001	197111001
3	197116001	197572000	DIPLOID	156	0.5314	1.9660	0.1719	1.2717	1.0059	1.0151	2.0000	0.1000	0.1445	3.9660	0.0000	0.0000	3.9659	true	NONE	366	0.5043	0.4555	1.4136	197111001	197116001
3	197572001	197843000	DIPLOID	0	0.0000	1.9628	0.1874	1.2589	0.9985	1.0095	1.9628	0.1874	0.0000	3.9257	0.0000	0.0000	3.9257	true	NONE	237	0.5000	0.4106	1.4297	197572001	197572001
3	197843001	198022430	UNKNOWN	2	0.7192	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	1.1507	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	197843001	197843001
4	1	28000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	TELOMERE	0	1.0000	0.0000	1.8000	1	1
4	28001	69000	NOISE	0	0.0000	9.1613	0.6967	5.8521	4.5829	4.5964	9.1613	0.6967	0.0000	18.3226	0.0000	0.0000	18.2502	true	NONE	28	0.5000	0.4111	7.1291	28001	28001
4	69001	73000	DIPLOID	0	0.0000	0.9877	0.1000	0.6367	1.0147	1.0177	0.9877	0.1000	0.0000	1.9755	0.0000	0.0000	1.9752	true	NONE	4	0.5000	0.3808	1.0098	1	69001
4	73001	445000	DIPLOID	143	0.5441	0.9047	0.4568	0.6402	0.9893	0.9918	1.0817	0.3979	0.4650	1.9864	0.0000	0.0000	1.9867	true	NONE	330	0.5445	0.4016	1.0708	73001	73001
4	445001	449000	AMPLIFICATION	0	0.0000	1.8394	0.6944	1.1802	1.4212	1.4242	1.8394	0.6944	0.0000	3.6789	0.0000	0.0000	3.6704	true	NONE	4	0.5000	0.4442	1.5285	445001	445001
4	449001	3484000	DIPLOID	1665	0.5393	1.0000	0.1000	0.6547	1.0150	1.0148	1.0320	0.1620	0.1413	2.0320	0.0000	0.0000	2.0317	true	NONE	2190	0.5079	0.5176	1.0128	445001	449001
4	3484001	3493000	HET_DELETION	7	0.5405	0.3560	0.9769	0.2536	0.4097	0.4086	0.4187	1.8644	1.5357	0.7747	0.0000	0.0000	0.7866	true	NONE	1	0.5405	0.6288	1.4901	3484001	3492001
4	3493001	3536000	DIPLOID	41	0.5366	1.0000	0.1000	0.6852	1.0154	1.0128	1.1275	0.5841	0.3671	2.1275	0.0000	0.0000	2.1272	true	NONE	23	0.5300	0.5957	1.0510	3484001	3493001
4	3536001	3612000	AMPLIFICATION	1	0.5410	2.8773	0.5662	1.8816	1.9254	1.9204	3.0000	0.1000	0.3604	5.8773	0.0000	0.0000	5.8586	true	NONE	32	0.5104	0.5237	2.1509	3536001	3573001
4	3612001	3620000	DIPLOID	2	0.5613	0.9826	0.1000	0.7219	1.0334	1.0307	1.2600	0.9028	0.5629	2.2425	0.0000	0.0000	2.2418	true	NONE	5	0.5619	0.5430	1.1110	3536001	3614001
4	3620001	3635000	AMPLIFICATION	0	0.0000	3.0159	0.1000	1.9308	1.9031	1.8983	3.0159	0.1000	0.0000	6.0319	0.0000	0.0000	6.0136	true	NONE	12	0.5000	0.5429	2.2127	3620001	3620001
4	3635001	6652000	DIPLOID	1571	0.5441	0.9313	0.3388	0.6588	0.9939	0.9896	1.1134	0.5308	0.4732	2.0447	0.0000	0.0000	2.0449	true	NONE	2479	0.5445	0.4786	1.0729	3620001	3636001
4	6652001	6653000	HOM_DELETION	0	0.0000	0.1190	0.5522	0.0444	0.0703	0.0697	0.0000	1.5000	0.0000	0.1190	0.0000	0.0000	0.1377	true	NONE	1	0.0000	0.3810	1.7524	6652001	6652001
4	6653001	6897000	DIPLOID	86	0.5486	0.9287	0.3510	0.6635	1.0068	0.9982	1.1308	0.5961	0.5196	2.0595	0.0000	0.0000	2.0593	true	NONE	223	0.5491	0.4686	1.0809	6652001	6653001
4	6897001	6900000	HET_DELETION	0	0.0000	1.0662	0.3272	0.3466	0.5594	0.5544	0.0000	1.5000	0.0000	1.0662	0.0000	0.0000	1.0751	true	NONE	3	0.0000	0.4887	1.4265	6897001	6897001
4	6900001	9043000	DIPLOID	1463	0.5395	1.0000	0.1000	0.6612	1.0010	0.9893	1.0523	0.2612	0.1949	2.0523	0.0000	0.0000	2.0522	true	NONE	1737	0.5127	0.5223	1.0209	6897001	6901001
4	9043001	9212000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.4200	1.8000	9043001	9210001
4	9212001	9372000	DIPLOID	0	0.0000	0.8630	0.6180	0.5571	1.0749	1.0592	0.8630	0.8235	0.0000	1.7260	0.0000	0.0000	1.7245	true	NONE	1	0.5000	0.3940	1.1096	9043001	9371001
4	9372001	9478000	UNKNOWN	3	0.5692	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.9107	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.5447	1.8000	9372001	9474001
4	9478001	10211000	DIPLOID	496	0.5403	1.0000	0.1000	0.6690	1.0034	0.9879	1.0767	0.3755	0.2569	2.0767	0.0000	0.0000	2.0766	true	NONE	451	0.5185	0.4654	1.0307	9372001	9482001
4	10211001	10212000	HET_DELETION	0	0.0000	0.5227	0.9977	0.1732	0.2562	0.2522	0.0000	1.5000	0.0000	0.5227	0.0000	0.0000	0.5377	true	NONE	1	0.0000	0.4640	1.5909	10211001	10211001
4	10212001	10234000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	22	1.0000	0.4383	1.8000	10212001	10212001
4	10234001	10235000	HET_DELETION	0	0.0000	0.8389	0.6959	0.2741	0.4503	0.4432	0.0000	1.5000	0.0000	0.8389	0.0000	0.0000	0.8500	true	NONE	1	0.0000	0.3990	1.4644	10234001	10234001
4	10235001	15014000	DIPLOID	3210	0.5405	1.0000	0.1000	0.6573	0.9927	0.9757	1.0400	0.2017	0.1630	2.0400	0.0000	0.0000	2.0402	true	NONE	4452	0.5098	0.3903	1.0160	10211001	10235001
4	15014001	16337000	DIPLOID	979	0.5397	1.0000	0.1000	0.6590	1.0328	1.0062	1.0454	0.2278	0.1769	2.0454	0.0000	0.0000	2.0447	true	NONE	1260	0.5111	0.4038	1.0181	15014001	15014001
4	16337001	18683000	DIPLOID	1196	0.5397	1.0000	0.1000	0.6489	1.0168	0.9833	1.0137	0.1000	0.1079	2.0137	0.0000	0.0000	2.0134	true	NONE	2206	0.5034	0.3977	1.0055	16337001	16337001
4	18683001	24446000	DIPLOID	2698	0.5422	0.9233	0.3754	0.6505	0.9809	0.9480	1.0954	0.4573	0.4515	2.0187	0.0000	0.0000	2.0191	true	NONE	5477	0.5426	0.3747	1.0688	18683001	18683001
4	24446001	26290000	DIPLOID	1200	0.5405	1.0000	0.1000	0.6499	1.0393	1.0011	1.0168	0.1000	0.1081	2.0168	0.0000	0.0000	2.0161	true	NONE	1783	0.5042	0.4293	1.0067	24446001	24446001
4	26290001	26296000	HET_DELETION	0	0.0000	1.0449	0.2253	0.3398	0.5980	0.5765	0.0000	1.5000	0.0000	1.0449	0.0000	0.0000	1.0530	true	NONE	6	0.0000	0.4178	1.4179	26290001	26290001
4	26296001	27692000	DIPLOID	479	0.5397	1.0000	0.1000	0.6622	1.0392	1.0018	1.0552	0.2755	0.2027	2.0552	0.0000	0.0000	2.0545	true	NONE	1302	0.5134	0.3855	1.0221	26290001	26296001
4	27692001	33837000	DIPLOID	3654	0.5395	1.0000	0.1000	0.6507	0.9844	0.9487	1.0194	0.1000	0.1079	2.0194	0.0000	0.0000	2.0197	true	NONE	5944	0.5048	0.3489	1.0077	27692001	27692001
4	33837001	33843000	AMPLIFICATION	0	0.0000	1.4190	0.9925	0.9119	1.2705	1.2345	1.4190	0.9925	0.0000	2.8379	0.0000	0.0000	2.8324	true	NONE	4	0.5000	0.3573	1.3352	33837001	33837001
4	33843001	33849000	NOISE	0	0.0000	3.4312	0.9941	2.1958	2.2405	2.1769	3.4312	0.9941	0.0000	6.8623	0.0000	0.0000	6.8373	true	NONE	3	0.5000	0.3310	2.5449	33843001	33843001
4	33849001	33857000	DIPLOID	1	0.5256	1.0000	0.1000	0.6700	0.9222	0.8960	1.0798	0.3896	0.2573	2.0798	0.0000	0.0000	2.0814	true	NONE	7	0.5192	0.3394	1.0319	33837001	33849001
4	33857001	33861000	AMPLIFICATION	0	0.0000	3.1781	0.7443	2.0343	1.9479	1.8928	3.1781	0.7443	0.0000	6.3563	0.0000	0.0000	6.3371	true	NONE	4	0.5000	0.3237	2.3425	33857001	33857001
4	33861001	35147000	DIPLOID	631	0.5429	0.9167	0.4048	0.6469	0.9797	0.9566	1.0907	0.4373	0.4571	2.0074	0.0000	0.0000	2.0079	true	NONE	1239	0.5433	0.3428	1.0696	33857001	33861001
4	35147001	35152000	HET_DELETION	0	0.0000	0.9922	0.1000	0.3230	0.4638	0.4554	0.0000	1.5000	0.0000	0.9922	0.0000	0.0000	1.0030	true	NONE	5	0.0000	0.3488	1.4031	35147001	35147001
4	35152001	39383000	DIPLOID	3938	0.5410	1.0000	0.1000	0.6550	1.0247	1.0184	1.0328	0.1659	0.1439	2.0328	0.0000	0.0000	2.0323	true	NONE	4021	0.5081	0.3848	1.0131	35147001	35152001
4	39383001	40748000	DIPLOID	845	0.5455	0.8829	0.5451	0.6269	1.0107	1.0123	1.0617	0.3062	0.4643	1.9446	0.0000	0.0000	1.9444	true	NONE	1316	0.5460	0.4260	1.0715	39383001	39383001
4	40748001	42763000	DIPLOID	1292	0.5405	1.0000	0.1000	0.6485	1.0106	1.0082	1.0125	0.1000	0.1081	2.0125	0.0000	0.0000	2.0122	true	NONE	1933	0.5031	0.4066	1.0050	40748001	40748001
4	42763001	42769000	HET_DELETION	0	0.0000	0.9397	0.2995	0.3063	0.4810	0.4790	0.0000	1.5000	0.0000	0.9397	0.0000	0.0000	0.9502	true	NONE	6	0.0000	0.3643	1.4241	42763001	42763001
4	42769001	42770000	HET_DELETION	3	0.6044	0.5786	0.9928	0.4748	0.6045	0.6022	0.8894	0.6857	1.0145	1.4680	0.0000	0.0000	1.4760	true	NONE	1	0.6058	0.5140	1.2128	42769001	42769001
4	42770001	45015000	DIPLOID	1507	0.5410	1.0000	0.1000	0.6456	0.9758	0.9709	1.0034	0.1000	0.1082	2.0034	0.0000	0.0000	2.0039	true	NONE	2108	0.5008	0.3593	1.0013	42763001	42770001
4	45015001	45017000	AMPLIFICATION	0	0.0000	2.3504	0.9746	1.5062	1.6556	1.6421	2.3504	0.9746	0.0000	4.7008	0.0000	0.0000	4.6876	true	NONE	2	0.5000	0.3370	1.6803	45015001	45015001
4	45017001	46203000	DIPLOID	738	0.5385	0.9924	0.1000	0.6421	0.9671	0.9584	1.0000	0.1000	0.1077	1.9924	0.0000	0.0000	1.9931	true	NONE	1113	0.5019	0.3487	1.0030	45015001	45017001
4	46203001	46205000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0003	0.0003	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.3770	1.8000	46203001	46203001
4	46205001	47097000	DIPLOID	399	0.5385	1.0000	0.1000	0.6544	0.9873	0.9749	1.0310	0.1566	0.1382	2.0310	0.0000	0.0000	2.0312	true	NONE	832	0.5076	0.3592	1.0124	46203001	46205001
4	47097001	49093000	DIPLOID	819	0.5405	1.0000	0.1000	0.6518	1.0383	1.0233	1.0226	0.1149	0.1161	2.0226	0.0000	0.0000	2.0219	true	NONE	1856	0.5056	0.3825	1.0091	47097001	47097001
